Function,Occurrence_Count,Failure_Count,Success_Count,Suspiciousness_Score
org/jfree/chart/plot/dial/StandardDialScale:readObject:(Ljava/io/ObjectInputStream;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/Marker:setStroke:(Ljava/awt/Stroke;)V,2,0.0,2.0,0.0
org/jfree/chart/plot/Marker:setOutlineStroke:(Ljava/awt/Stroke;)V,2,0.0,2.0,0.0
org/jfree/chart/plot/Marker:setLabelFont:(Ljava/awt/Font;)V,2,0.0,2.0,0.0
org/jfree/chart/plot/Marker:setLabelPaint:(Ljava/awt/Paint;)V,2,0.0,2.0,0.0
org/jfree/chart/plot/Marker:setLabelTextAnchor:(Lorg/jfree/ui/TextAnchor;)V,2,0.0,2.0,0.0
org/jfree/chart/labels/StandardContourToolTipGenerator:equals:(Ljava/lang/Object;)Z,1,0.0,1.0,0.0
org/jfree/data/time/TimePeriodValues:recalculateBounds:()V,1,0.0,1.0,0.0
org/jfree/data/time/TimePeriodValues:delete:(II)V,1,0.0,1.0,0.0
org/jfree/data/time/TimeSeries:update:(Lorg/jfree/data/time/RegularTimePeriod;D)V,1,0.0,1.0,0.0
org/jfree/data/time/TimeSeries:update:(Lorg/jfree/data/time/RegularTimePeriod;Ljava/lang/Number;)V,2,0.0,2.0,0.0
org/jfree/data/time/TimeSeries:update:(ILjava/lang/Number;)V,2,0.0,2.0,0.0
org/jfree/chart/renderer/LookupPaintScale:getPaint:(D)Ljava/awt/Paint;,1,0.0,1.0,0.0
org/jfree/chart/renderer/LookupPaintScale$PaintItem:compareTo:(Ljava/lang/Object;)I,1,0.0,1.0,0.0
org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset:remove:(Ljava/lang/Comparable;Ljava/lang/Comparable;)V,1,0.0,1.0,0.0
org/jfree/data/statistics/SimpleHistogramDataset:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/chart/renderer/category/StackedAreaRenderer:setRenderAsPercentages:(Z)V,1,0.0,1.0,0.0
org/jfree/chart/plot/SpiderWebPlot:setBaseSeriesOutlinePaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/SpiderWebPlot:setSeriesOutlinePaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/SpiderWebPlot:setBaseSeriesPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/SeriesRenderingOrder:<init>:(Ljava/lang/String;)V,1,0.0,1.0,0.0
org/jfree/chart/block/RectangleConstraint:toRangeHeight:(Lorg/jfree/data/Range;)Lorg/jfree/chart/block/RectangleConstraint;,1,0.0,1.0,0.0
org/jfree/chart/block/GridArrangement:arrangeNR:(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/ui/Size2D;,1,0.0,1.0,0.0
org/jfree/chart/axis/ModuloAxis:setDisplayRange:(DD)V,1,0.0,1.0,0.0
org/jfree/chart/axis/ModuloAxis:mapValueToFixedRange:(D)D,1,0.0,1.0,0.0
org/jfree/chart/plot/XYPlot:<clinit>:()V,1,0.0,1.0,0.0
org/jfree/chart/axis/DateAxis:<clinit>:()V,1,0.0,1.0,0.0
org/jfree/chart/axis/DateTickUnitType:<clinit>:()V,1,0.0,1.0,0.0
org/jfree/chart/axis/DateTickUnitType:<init>:(Ljava/lang/String;I)V,1,0.0,1.0,0.0
org/jfree/chart/axis/DateAxis$DefaultTimeline:<init>:()V,1,0.0,1.0,0.0
org/jfree/chart/axis/DateAxis$DefaultTimeline:<init>:(Lorg/jfree/chart/axis/DateAxis$1;)V,1,0.0,1.0,0.0
org/jfree/chart/axis/DateTickMarkPosition:<clinit>:()V,1,0.0,1.0,0.0
org/jfree/chart/axis/DateTickMarkPosition:<init>:(Ljava/lang/String;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/SeriesRenderingOrder:<clinit>:()V,1,0.0,1.0,0.0
org/jfree/chart/renderer/LookupPaintScale:getDefaultPaint:()Ljava/awt/Paint;,1,0.0,1.0,0.0
org/jfree/chart/plot/SpiderWebPlot:setSeriesPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/LookupPaintScale:getLowerBound:()D,2,0.0,2.0,0.0
org/jfree/chart/renderer/LookupPaintScale:getUpperBound:()D,2,0.0,2.0,0.0
org/jfree/chart/renderer/xy/StackedXYAreaRenderer$StackedXYAreaRendererState:getLine:()Ljava/awt/geom/Line2D;,1,0.0,1.0,0.0
org/jfree/chart/plot/SpiderWebPlot:setWebFilled:(Z)V,1,0.0,1.0,0.0
org/jfree/chart/plot/SpiderWebPlot:setDataExtractOrder:(Lorg/jfree/util/TableOrder;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/SpiderWebPlot:setHeadPercent:(D)V,1,0.0,1.0,0.0
org/jfree/chart/plot/SpiderWebPlot:setStartAngle:(D)V,1,0.0,1.0,0.0
org/jfree/chart/plot/SpiderWebPlot:setMaxValue:(D)V,1,0.0,1.0,0.0
org/jfree/chart/plot/SpiderWebPlot:setDirection:(Lorg/jfree/util/Rotation;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/SpiderWebPlot:setInteriorGap:(D)V,1,0.0,1.0,0.0
org/jfree/chart/plot/SpiderWebPlot:setAxisLabelGap:(D)V,1,0.0,1.0,0.0
org/jfree/chart/plot/SpiderWebPlot:setAxisLinePaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/SpiderWebPlot:setAxisLineStroke:(Ljava/awt/Stroke;)V,1,0.0,1.0,0.0
org/jfree/data/DefaultKeyedValues:equals:(Ljava/lang/Object;)Z,2,0.0,2.0,0.0
org/jfree/chart/plot/dial/DialCap:setRadius:(D)V,1,0.0,1.0,0.0
org/jfree/chart/plot/dial/DialCap:setOutlinePaint:(Ljava/awt/Paint;)V,3,0.0,3.0,0.0
org/jfree/chart/StandardChartTheme:setDomainGridlinePaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/util/RelativeDateFormat:format:(Ljava/util/Date;Ljava/lang/StringBuffer;Ljava/text/FieldPosition;)Ljava/lang/StringBuffer;,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setExtraLargeFont:(Ljava/awt/Font;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setLargeFont:(Ljava/awt/Font;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setRegularFont:(Ljava/awt/Font;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setTitlePaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setSubtitlePaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setChartBackgroundPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setLegendBackgroundPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setLegendItemPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setPlotBackgroundPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setPlotOutlinePaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setLabelLinkStyle:(Lorg/jfree/chart/plot/PieLabelLinkStyle;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setLabelLinkPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setRangeGridlinePaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/util/RelativeDateFormat:getMinuteSuffix:()Ljava/lang/String;,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setAxisOffset:(Lorg/jfree/ui/RectangleInsets;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setAxisLabelPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setTickLabelPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setItemLabelPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:isShadowVisible:()Z,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setShadowVisible:(Z)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setShadowPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setBarPainter:(Lorg/jfree/chart/renderer/category/BarPainter;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setXYBarPainter:(Lorg/jfree/chart/renderer/xy/XYBarPainter;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setThermometerPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setWallPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setErrorIndicatorPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:setGridBandPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/util/RelativeDateFormat:getSecondSuffix:()Ljava/lang/String;,1,0.0,1.0,0.0
org/jfree/chart/util/RelativeDateFormat:getHourSuffix:()Ljava/lang/String;,1,0.0,1.0,0.0
org/jfree/chart/plot/dial/DialCap:setOutlineStroke:(Ljava/awt/Stroke;)V,3,0.0,3.0,0.0
org/jfree/chart/renderer/xy/CandlestickRenderer:setVolumePaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:equals:(Ljava/lang/Object;)Z,3,0.0,3.0,0.0
org/jfree/chart/StandardChartTheme:writeObject:(Ljava/io/ObjectOutputStream;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:readObject:(Ljava/io/ObjectInputStream;)V,1,0.0,1.0,0.0
org/jfree/chart/axis/DateAxis:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/data/category/SlidingCategoryDataset:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/CandlestickRenderer:setCandleWidth:(D)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/CandlestickRenderer:setMaxCandleWidthInMilliseconds:(D)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/CandlestickRenderer:setAutoWidthMethod:(I)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/CandlestickRenderer:setAutoWidthFactor:(D)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/CandlestickRenderer:setAutoWidthGap:(D)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/CandlestickRenderer:setUpPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/CandlestickRenderer:setDownPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/CandlestickRenderer:setDrawVolume:(Z)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/CandlestickRenderer:setUseOutlinePaint:(Z)V,1,0.0,1.0,0.0
org/jfree/chart/util/RelativeDateFormat:<init>:(J)V,1,0.0,1.0,0.0
org/jfree/chart/annotations/XYTextAnnotation:setX:(D)V,1,0.0,1.0,0.0
org/jfree/chart/annotations/XYTextAnnotation:setY:(D)V,1,0.0,1.0,0.0
org/jfree/chart/annotations/XYPointerAnnotation:setAngle:(D)V,1,0.0,1.0,0.0
org/jfree/chart/annotations/XYPointerAnnotation:setTipRadius:(D)V,1,0.0,1.0,0.0
org/jfree/chart/annotations/XYPointerAnnotation:setBaseRadius:(D)V,1,0.0,1.0,0.0
org/jfree/chart/annotations/XYPointerAnnotation:setLabelOffset:(D)V,1,0.0,1.0,0.0
org/jfree/chart/annotations/XYPointerAnnotation:setArrowLength:(D)V,1,0.0,1.0,0.0
org/jfree/chart/annotations/XYPointerAnnotation:setArrowWidth:(D)V,1,0.0,1.0,0.0
org/jfree/chart/annotations/XYPointerAnnotation:setArrowStroke:(Ljava/awt/Stroke;)V,1,0.0,1.0,0.0
org/jfree/chart/annotations/XYPointerAnnotation:setArrowPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/StandardChartTheme:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYErrorRenderer:findRangeBounds:(Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/data/Range;,1,0.0,1.0,0.0
org/jfree/chart/util/RelativeDateFormat:<init>:()V,1,0.0,1.0,0.0
org/jfree/chart/axis/NumberAxis:java2DToValue:(DLjava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;)D,1,0.0,1.0,0.0
org/jfree/chart/annotations/XYTextAnnotation:hashCode:()I,2,0.0,2.0,0.0
org/jfree/chart/annotations/XYPointerAnnotation:hashCode:()I,1,0.0,1.0,0.0
org/jfree/data/statistics/HistogramDataset:getSeriesKey:(I)Ljava/lang/Comparable;,1,0.0,1.0,0.0
org/jfree/data/time/ohlc/OHLCItem:getCloseValue:()D,1,0.0,1.0,0.0
org/jfree/data/time/ohlc/OHLC:getOpen:()D,1,0.0,1.0,0.0
org/jfree/data/time/ohlc/OHLC:getClose:()D,1,0.0,1.0,0.0
org/jfree/data/time/ohlc/OHLC:getHigh:()D,1,0.0,1.0,0.0
org/jfree/data/time/ohlc/OHLC:getLow:()D,1,0.0,1.0,0.0
org/jfree/data/statistics/DefaultBoxAndWhiskerXYDataset:getOutliers:(II)Ljava/util/List;,1,0.0,1.0,0.0
org/jfree/chart/ChartFactory:createBoxAndWhiskerChart:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/statistics/BoxAndWhiskerXYDataset;Z)Lorg/jfree/chart/JFreeChart;,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer:getBoxPaint:()Ljava/awt/Paint;,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer:getArtifactPaint:()Ljava/awt/Paint;,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer:findRangeBounds:(Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/data/Range;,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer:lookupBoxPaint:(II)Ljava/awt/Paint;,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer:drawItem:(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/xy/XYItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;Lorg/jfree/chart/plot/XYPlot;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/xy/XYDataset;IILorg/jfree/chart/plot/CrosshairState;I)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer:drawVerticalItem:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;Lorg/jfree/chart/plot/XYPlot;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/xy/XYDataset;IILorg/jfree/chart/plot/CrosshairState;I)V,1,0.0,1.0,0.0
org/jfree/chart/plot/dial/StandardDialRange:writeObject:(Ljava/io/ObjectOutputStream;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/dial/StandardDialRange:readObject:(Ljava/io/ObjectInputStream;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/Marker:getLabelPaint:()Ljava/awt/Paint;,1,0.0,1.0,0.0
org/jfree/data/time/Week:hashCode:()I,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/StandardXYBarPainter:hashCode:()I,1,0.0,1.0,0.0
org/jfree/chart/plot/FastScatterPlot:setData:([[F)V,1,0.0,1.0,0.0
org/jfree/chart/labels/BoxAndWhiskerToolTipGenerator:<init>:(Ljava/lang/String;Ljava/text/NumberFormat;)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYAreaRenderer:initialise:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/XYPlot;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotRenderingInfo;)Lorg/jfree/chart/renderer/xy/XYItemRendererState;,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYAreaRenderer:drawItem:(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/xy/XYItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;Lorg/jfree/chart/plot/XYPlot;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/xy/XYDataset;IILorg/jfree/chart/plot/CrosshairState;I)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYAreaRenderer$XYAreaRendererState:<init>:(Lorg/jfree/chart/plot/PlotRenderingInfo;)V,1,0.0,1.0,0.0
org/jfree/data/time/TimeSeriesCollection:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/data/statistics/Statistics:getStdDev:([Ljava/lang/Number;)D,1,0.0,1.0,0.0
org/jfree/chart/title/PaintScaleLegend:setScale:(Lorg/jfree/chart/renderer/PaintScale;)V,1,0.0,1.0,0.0
org/jfree/chart/title/PaintScaleLegend:setAxis:(Lorg/jfree/chart/axis/ValueAxis;)V,1,0.0,1.0,0.0
org/jfree/chart/title/PaintScaleLegend:setAxisLocation:(Lorg/jfree/chart/axis/AxisLocation;)V,1,0.0,1.0,0.0
org/jfree/chart/title/PaintScaleLegend:setAxisOffset:(D)V,1,0.0,1.0,0.0
org/jfree/data/time/ohlc/OHLCItem:getLowValue:()D,1,0.0,1.0,0.0
org/jfree/data/time/ohlc/OHLCItem:getHighValue:()D,1,0.0,1.0,0.0
org/jfree/data/time/ohlc/OHLCItem:getOpenValue:()D,1,0.0,1.0,0.0
org/jfree/chart/plot/MeterPlot:setTickLabelsVisible:(Z)V,1,0.0,1.0,0.0
org/jfree/chart/axis/CategoryAxis:setUpperMargin:(D)V,1,0.0,1.0,0.0
org/jfree/chart/axis/CategoryAxis:setMaximumCategoryLabelWidthRatio:(F)V,1,0.0,1.0,0.0
org/jfree/chart/axis/CategoryAxis:setCategoryLabelPositionOffset:(I)V,1,0.0,1.0,0.0
org/jfree/chart/axis/CategoryAxis:setCategoryLabelPositions:(Lorg/jfree/chart/axis/CategoryLabelPositions;)V,1,0.0,1.0,0.0
org/jfree/chart/axis/CategoryAxis:addCategoryLabelURL:(Ljava/lang/Comparable;Ljava/lang/String;)V,1,0.0,1.0,0.0
org/jfree/data/xy/XYSeriesCollection:getDomainUpperBound:(Z)D,1,0.0,1.0,0.0
org/jfree/data/xy/IntervalXYDelegate:getDomainUpperBound:(Z)D,1,0.0,1.0,0.0
org/jfree/data/general/DatasetUtilities:findMaximumDomainValue:(Lorg/jfree/data/xy/XYDataset;)Ljava/lang/Number;,1,0.0,1.0,0.0
org/jfree/chart/plot/MeterPlot:setDialShape:(Lorg/jfree/chart/plot/DialShape;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/MeterPlot:setMeterAngle:(I)V,1,0.0,1.0,0.0
org/jfree/chart/plot/MeterPlot:setRange:(Lorg/jfree/data/Range;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/MeterPlot:setTickSize:(D)V,1,0.0,1.0,0.0
org/jfree/chart/plot/MeterPlot:setUnits:(Ljava/lang/String;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/MeterPlot:setTickLabelFont:(Ljava/awt/Font;)V,1,0.0,1.0,0.0
org/jfree/chart/axis/CategoryLabelPositions:hashCode:()I,1,0.0,1.0,0.0
org/jfree/chart/plot/MeterPlot:setTickLabelFormat:(Ljava/text/NumberFormat;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/MeterPlot:setValueFont:(Ljava/awt/Font;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/MeterPlot:setValuePaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/MeterPlot:getDrawBorder:()Z,1,0.0,1.0,0.0
org/jfree/chart/plot/MeterPlot:setDrawBorder:(Z)V,1,0.0,1.0,0.0
org/jfree/chart/plot/XYPlot:getQuadrantOrigin:()Ljava/awt/geom/Point2D;,1,0.0,1.0,0.0
org/jfree/chart/renderer/AbstractRenderer:getPositiveItemLabelPosition:(II)Lorg/jfree/chart/labels/ItemLabelPosition;,1,0.0,1.0,0.0
org/jfree/chart/renderer/AbstractRenderer:getSeriesPositiveItemLabelPosition:(I)Lorg/jfree/chart/labels/ItemLabelPosition;,1,0.0,1.0,0.0
org/jfree/chart/axis/NumberAxis:setRangeType:(Lorg/jfree/data/RangeType;)V,1,0.0,1.0,0.0
org/jfree/chart/axis/NumberAxis:setTickUnit:(Lorg/jfree/chart/axis/NumberTickUnit;)V,1,0.0,1.0,0.0
org/jfree/chart/axis/NumberAxis:setNumberFormatOverride:(Ljava/text/NumberFormat;)V,1,0.0,1.0,0.0
org/jfree/chart/labels/BoxAndWhiskerXYToolTipGenerator:<init>:(Ljava/lang/String;Ljava/text/DateFormat;Ljava/text/NumberFormat;)V,1,0.0,1.0,0.0
org/jfree/chart/labels/CustomXYToolTipGenerator:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/chart/title/PaintScaleLegend:setStripWidth:(D)V,1,0.0,1.0,0.0
org/jfree/chart/title/PaintScaleLegend:isStripOutlineVisible:()Z,1,0.0,1.0,0.0
org/jfree/chart/title/PaintScaleLegend:setStripOutlineVisible:(Z)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYDifferenceRenderer:setRoundXCoordinates:(Z)V,1,0.0,1.0,0.0
org/jfree/chart/plot/XYPlot:removeDomainMarker:(Lorg/jfree/chart/plot/Marker;Lorg/jfree/ui/Layer;)Z,1,0.0,1.0,0.0
org/jfree/chart/plot/XYPlot:removeDomainMarker:(ILorg/jfree/chart/plot/Marker;Lorg/jfree/ui/Layer;)Z,1,0.0,1.0,0.0
org/jfree/chart/plot/XYPlot:removeDomainMarker:(ILorg/jfree/chart/plot/Marker;Lorg/jfree/ui/Layer;Z)Z,1,0.0,1.0,0.0
org/jfree/chart/plot/ValueMarker:<init>:(DLjava/awt/Paint;Ljava/awt/Stroke;Ljava/awt/Paint;Ljava/awt/Stroke;F)V,1,0.0,1.0,0.0
org/jfree/data/gantt/XYTaskDataset:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/data/time/Day:<clinit>:()V,1,0.0,1.0,0.0
org/jfree/chart/labels/BubbleXYItemLabelGenerator:hashCode:()I,1,0.0,1.0,0.0
org/jfree/chart/renderer/category/GanttRenderer:setStartPercent:(D)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/category/GanttRenderer:setEndPercent:(D)V,1,0.0,1.0,0.0
org/jfree/chart/annotations/XYLineAnnotation:hashCode:()I,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYDifferenceRenderer:setPositivePaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYDifferenceRenderer:setNegativePaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYDifferenceRenderer:setLegendLine:(Ljava/awt/Shape;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/CategoryPlot:getRangeAxisLocation:()Lorg/jfree/chart/axis/AxisLocation;,1,0.0,1.0,0.0
org/jfree/data/time/TimeSeries:findValueRange:()Lorg/jfree/data/Range;,1,0.0,1.0,0.0
org/jfree/chart/plot/CategoryPlot:getDomainGridlinePosition:()Lorg/jfree/chart/axis/CategoryAnchor;,1,0.0,1.0,0.0
org/jfree/chart/plot/CategoryPlot:getDomainGridlineStroke:()Ljava/awt/Stroke;,1,0.0,1.0,0.0
org/jfree/chart/plot/CategoryPlot:getDomainGridlinePaint:()Ljava/awt/Paint;,1,0.0,1.0,0.0
org/jfree/chart/renderer/category/LineAndShapeRenderer:drawItem:(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/category/CategoryDataset;III)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer:drawDomainGridline:(Ljava/awt/Graphics2D;Lorg/jfree/chart/plot/CategoryPlot;Ljava/awt/geom/Rectangle2D;D)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/category/BarRenderer:calculateBarL0L1:(D)[D,1,0.0,1.0,0.0
org/jfree/chart/renderer/category/BarRenderer:drawItem:(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/category/CategoryDataset;III)V,1,0.0,1.0,0.0
org/jfree/chart/axis/CategoryAxis:getCategoryJava2DCoordinate:(Lorg/jfree/chart/axis/CategoryAnchor;IILjava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;)D,1,0.0,1.0,0.0
org/jfree/chart/plot/CombinedRangeCategoryPlot:calculateAxisSpace:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)Lorg/jfree/chart/axis/AxisSpace;,1,0.0,1.0,0.0
org/jfree/chart/plot/CombinedRangeCategoryPlot:draw:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/CombinedRangeCategoryPlot:getLegendItems:()Lorg/jfree/chart/LegendItemCollection;,1,0.0,1.0,0.0
org/jfree/chart/plot/CombinedRangeCategoryPlot:setFixedDomainAxisSpaceForSubplots:(Lorg/jfree/chart/axis/AxisSpace;)V,1,0.0,1.0,0.0
org/jfree/chart/axis/DateAxis:setTimeZone:(Ljava/util/TimeZone;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/XYPlot:removeDomainMarker:(Lorg/jfree/chart/plot/Marker;)Z,1,0.0,1.0,0.0
org/jfree/chart/axis/CategoryAxis3D:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/chart/title/PaintScaleLegend:setStripOutlinePaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/util/HMSNumberFormat:<init>:()V,1,0.0,1.0,0.0
org/jfree/chart/title/PaintScaleLegend:setStripOutlineStroke:(Ljava/awt/Stroke;)V,1,0.0,1.0,0.0
org/jfree/chart/title/PaintScaleLegend:setBackgroundPaint:(Ljava/awt/Paint;)V,1,0.0,1.0,0.0
org/jfree/chart/title/PaintScaleLegend:setSubdivisionCount:(I)V,1,0.0,1.0,0.0
org/jfree/data/time/TimePeriodFormatException:<init>:(Ljava/lang/String;)V,1,0.0,1.0,0.0
org/jfree/data/time/Month:<init>:(ILorg/jfree/data/time/Year;)V,1,0.0,1.0,0.0
